Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Kenya,KEN,2021,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,4.76
Kenya,KEN,2020,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,4.96
Kenya,KEN,2019,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,4.93
Kenya,KEN,2018,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,5.09
Kenya,KEN,2017,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,5.24
Kenya,KEN,2016,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,5.27
Kenya,KEN,2015,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,5.34
Kenya,KEN,2014,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,5.13
Kenya,KEN,2013,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,4.96
Kenya,KEN,2012,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,4.9
Kenya,KEN,2011,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,5.1
Kenya,KEN,2010,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,5.18
Kenya,KEN,2009,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,5.44
Kenya,KEN,2008,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,5.3
Kenya,KEN,2007,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,5.16
Kenya,KEN,2006,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,5.4
Kenya,KEN,2005,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,5.48
Kenya,KEN,2004,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,5.57
Kenya,KEN,2003,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,5.48
Kenya,KEN,2002,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,5.62
Kenya,KEN,2001,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,5.57
Kenya,KEN,2000,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,5.73
Kenya,KEN,2023,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,67.9
Kenya,KEN,2022,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,65
Kenya,KEN,2021,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,68.2
Kenya,KEN,2020,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,62.7
Kenya,KEN,2019,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,61.7
Kenya,KEN,2018,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,51.6
Kenya,KEN,2017,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,45.8
Kenya,KEN,2016,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,42.1
Kenya,KEN,2015,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,29
Kenya,KEN,2014,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,25.1
Kenya,KEN,2013,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,29.3
Kenya,KEN,2012,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,27.5
Kenya,KEN,2011,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,25.7
Kenya,KEN,2010,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,7.2
Kenya,KEN,2009,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,10.1
Kenya,KEN,2008,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,20.4
Kenya,KEN,2007,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,18.6
Kenya,KEN,2006,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,16.9
Kenya,KEN,2005,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,15.1
Kenya,KEN,2004,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,13.4
Kenya,KEN,2003,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,6.9
Kenya,KEN,2002,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,10
Kenya,KEN,2001,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,8.3
Kenya,KEN,2000,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,6.6
Kenya,KEN,1999,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,4.72589861048926
Kenya,KEN,1998,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,6.64729225091167
Kenya,KEN,1997,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1.10441838046646
Kenya,KEN,1993,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,4.12953124862802
Kenya,KEN,2023,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,96
Kenya,KEN,2022,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,98
Kenya,KEN,2021,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,97.5
Kenya,KEN,2020,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,94.1
Kenya,KEN,2019,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,90.8
Kenya,KEN,2018,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,87.2
Kenya,KEN,2017,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,83.6
Kenya,KEN,2016,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,84.3
Kenya,KEN,2015,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,78.1
Kenya,KEN,2014,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,68.4
Kenya,KEN,2013,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,73
Kenya,KEN,2012,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,71.1
Kenya,KEN,2011,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,69.3
Kenya,KEN,2010,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,58.2
Kenya,KEN,2009,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,65.6
Kenya,KEN,2008,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,63.8
Kenya,KEN,2007,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,62
Kenya,KEN,2006,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,60.2
Kenya,KEN,2005,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,58.5
Kenya,KEN,2004,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,56.7
Kenya,KEN,2003,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,50.2
Kenya,KEN,2002,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,53.3
Kenya,KEN,2001,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,51.6
Kenya,KEN,2000,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,49.9
Kenya,KEN,1999,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,48.1171684265137
Kenya,KEN,1998,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,47.5
Kenya,KEN,1997,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,44.6111373901367
Kenya,KEN,1996,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,42.8289489746094
Kenya,KEN,1995,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,41.0309638977051
Kenya,KEN,1994,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,39.2203407287598
Kenya,KEN,1993,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,42.5
Kenya,KEN,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,76.2
Kenya,KEN,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,76
Kenya,KEN,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,76.5
Kenya,KEN,2020,Access to electricity (% of population),EG.ELC.ACCS.ZS,71.5
Kenya,KEN,2019,Access to electricity (% of population),EG.ELC.ACCS.ZS,69.7
Kenya,KEN,2018,Access to electricity (% of population),EG.ELC.ACCS.ZS,61.2
Kenya,KEN,2017,Access to electricity (% of population),EG.ELC.ACCS.ZS,55.8
Kenya,KEN,2016,Access to electricity (% of population),EG.ELC.ACCS.ZS,53.1
Kenya,KEN,2015,Access to electricity (% of population),EG.ELC.ACCS.ZS,41.6
Kenya,KEN,2014,Access to electricity (% of population),EG.ELC.ACCS.ZS,36
Kenya,KEN,2013,Access to electricity (% of population),EG.ELC.ACCS.ZS,40.1
Kenya,KEN,2012,Access to electricity (% of population),EG.ELC.ACCS.ZS,38.1
Kenya,KEN,2011,Access to electricity (% of population),EG.ELC.ACCS.ZS,36.2
Kenya,KEN,2010,Access to electricity (% of population),EG.ELC.ACCS.ZS,19.2
Kenya,KEN,2009,Access to electricity (% of population),EG.ELC.ACCS.ZS,23
Kenya,KEN,2008,Access to electricity (% of population),EG.ELC.ACCS.ZS,30.3
Kenya,KEN,2007,Access to electricity (% of population),EG.ELC.ACCS.ZS,28.3
Kenya,KEN,2006,Access to electricity (% of population),EG.ELC.ACCS.ZS,26.4
Kenya,KEN,2005,Access to electricity (% of population),EG.ELC.ACCS.ZS,24.5
Kenya,KEN,2004,Access to electricity (% of population),EG.ELC.ACCS.ZS,22.6
Kenya,KEN,2003,Access to electricity (% of population),EG.ELC.ACCS.ZS,16
Kenya,KEN,2002,Access to electricity (% of population),EG.ELC.ACCS.ZS,18.9
Kenya,KEN,2001,Access to electricity (% of population),EG.ELC.ACCS.ZS,17
Kenya,KEN,2000,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.2
Kenya,KEN,1999,Access to electricity (% of population),EG.ELC.ACCS.ZS,13.2088918685913
Kenya,KEN,1998,Access to electricity (% of population),EG.ELC.ACCS.ZS,14.5
Kenya,KEN,1997,Access to electricity (% of population),EG.ELC.ACCS.ZS,9.32631778717041
Kenya,KEN,1996,Access to electricity (% of population),EG.ELC.ACCS.ZS,7.37853050231934
Kenya,KEN,1995,Access to electricity (% of population),EG.ELC.ACCS.ZS,5.42734336853027
Kenya,KEN,1994,Access to electricity (% of population),EG.ELC.ACCS.ZS,3.47343683242798
Kenya,KEN,1993,Access to electricity (% of population),EG.ELC.ACCS.ZS,10.9
Kenya,KEN,2021,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2020,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2019,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2018,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2017,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2016,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2015,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2014,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2013,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2012,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2011,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2010,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2009,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2008,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2007,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2006,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2005,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2004,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2003,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2002,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2001,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2000,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1999,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1998,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1997,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1996,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1995,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1994,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1993,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1992,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1991,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1990,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2023,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,10.2731638195702
Kenya,KEN,2022,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,12.2477383437717
Kenya,KEN,2021,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,10.1971557853911
Kenya,KEN,2020,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,6.45271715875053
Kenya,KEN,2019,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,11.362062997577
Kenya,KEN,2018,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,13.6810413530506
Kenya,KEN,2017,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,24.4641822745704
Kenya,KEN,2016,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,14.3288819573058
Kenya,KEN,2015,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,14.5013864640033
Kenya,KEN,2014,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,28.1008805304924
Kenya,KEN,2013,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,25.0173570932654
Kenya,KEN,2012,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,27.5792904600727
Kenya,KEN,2011,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,36.2729862729863
Kenya,KEN,2010,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,36.1324577336873
Kenya,KEN,2009,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,44.4922802850356
Kenya,KEN,2008,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,32.4067079619278
Kenya,KEN,2007,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,26.7364854458648
Kenya,KEN,2006,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,30.0561797752809
Kenya,KEN,2005,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,26.3747810858144
Kenya,KEN,2004,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,19.4236526946108
Kenya,KEN,2003,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,18.4516646610509
Kenya,KEN,2002,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,21.875
Kenya,KEN,2001,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,33.4664891256103
Kenya,KEN,2000,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,52.9543754674645
Kenya,KEN,1999,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,33.4681951000225
Kenya,KEN,1998,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,17.9078777442962
Kenya,KEN,1997,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,16.4893617021277
Kenya,KEN,1996,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,9.43747094374709
Kenya,KEN,1995,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,10.1093560145808
Kenya,KEN,1994,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,5.73613766730401
Kenya,KEN,1993,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,3.62278761061947
Kenya,KEN,1992,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,4.28696412948382
Kenya,KEN,1991,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,4.6592894583576
Kenya,KEN,1990,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,7.14064914992272
Kenya,KEN,2024,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,28.2754323103287
Kenya,KEN,2023,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,20.9871683854208
Kenya,KEN,2022,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,23.4980282996984
Kenya,KEN,2021,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,29.6945701357466
Kenya,KEN,2020,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,36.2173727000428
Kenya,KEN,2019,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,27.7345102111457
Kenya,KEN,2018,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,35.2962011865758
Kenya,KEN,2017,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,26.8005406449121
Kenya,KEN,2016,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,38.6002534360074
Kenya,KEN,2015,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,35.5756393139571
Kenya,KEN,2014,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,37.0801174040657
Kenya,KEN,2013,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,50.7521407081694
Kenya,KEN,2012,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,49.8558355271405
Kenya,KEN,2011,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,41.2198912198912
Kenya,KEN,2010,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,45.0468073215034
Kenya,KEN,2009,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,32.0665083135392
Kenya,KEN,2008,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,49.3579090497054
Kenya,KEN,2007,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,55.3211150469737
Kenya,KEN,2006,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,49.9834765366821
Kenya,KEN,2005,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,53.2224168126095
Kenya,KEN,2004,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,59.3001497005988
Kenya,KEN,2003,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,68.8527878058564
Kenya,KEN,2002,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,66.7594178082192
Kenya,KEN,2001,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,53.3288948069241
Kenya,KEN,2000,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,33.0341560708053
Kenya,KEN,1999,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,54.7314003146775
Kenya,KEN,1998,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,70.469220835127
Kenya,KEN,1997,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,72.229609929078
Kenya,KEN,1996,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,77.9637377963738
Kenya,KEN,1995,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,76.865127582017
Kenya,KEN,1994,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,83.8022398251844
Kenya,KEN,1993,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,82.771017699115
Kenya,KEN,1992,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,81.5398075240595
Kenya,KEN,1991,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,80.663948747816
Kenya,KEN,1990,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,76.5687789799073
Kenya,KEN,2024,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,25.7594640909799
Kenya,KEN,2023,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,24.159647327403
Kenya,KEN,2022,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,22.8485270238924
Kenya,KEN,2021,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,22.8749191984486
Kenya,KEN,2020,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,23.8767650834403
Kenya,KEN,2019,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,23.7971616476289
Kenya,KEN,2018,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,21.6417249623661
Kenya,KEN,2017,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,18.7005213361653
Kenya,KEN,2016,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,19.1539136368067
Kenya,KEN,2015,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,16.8635103214542
Kenya,KEN,2014,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,18.404174366779
Kenya,KEN,2013,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,17.0793797732006
Kenya,KEN,2012,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,17.6006017299737
Kenya,KEN,2011,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,15.2810152810153
Kenya,KEN,2010,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,14.9224535419869
Kenya,KEN,2009,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,15.6918052256532
Kenya,KEN,2008,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,16.0447197461852
Kenya,KEN,2007,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,17.095333436008
Kenya,KEN,2006,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,18.1097157964309
Kenya,KEN,2005,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,17.9334500875657
Kenya,KEN,2004,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,17.9640718562874
Kenya,KEN,2003,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,18.8728439630967
Kenya,KEN,2002,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,22.5385273972603
Kenya,KEN,2001,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,20.9720372836218
Kenya,KEN,2000,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,21.6155572176515
Kenya,KEN,1999,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,21.5554057091481
Kenya,KEN,1998,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,20.3400774860095
Kenya,KEN,1997,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,21.0106382978723
Kenya,KEN,1996,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,17.7591817759182
Kenya,KEN,1995,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,18.2260024301337
Kenya,KEN,1994,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,15.5422015842666
Kenya,KEN,1993,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,15.6526548672566
Kenya,KEN,1992,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,14.8731408573928
Kenya,KEN,1991,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,14.7641234711706
Kenya,KEN,1990,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,15.0231839258114
Kenya,KEN,2021,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2020,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2019,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2018,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2017,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2016,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2015,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2014,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2013,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2012,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2011,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2010,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2009,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2008,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2007,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2006,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2005,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2004,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2003,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
